number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_xgb,nrounds,eta,gamma,max_depth,min_child_weight,max_delta_step,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,lambda,alpha
001,002,base,001,0,7,7,006,001,13.123437178946991,13.535927113141973,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,002,0,7,14,006,001,11.591293786363787,14.192956366398107,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,003,0,7,21,006,001,10.986337727856558,13.79101227387524,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,004,0,7,28,006,001,9.233899419890085,13.971533905683799,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,002,base,005,0,7,35,006,001,10.542942820344322,14.678866343926781,006,25,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,006,7,7,7,006,001,47.32658876799445,19.071578866673022,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,007,7,7,14,006,001,40.18468386479496,19.03831302543115,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,002,base,008,7,7,21,006,001,48.743038935500394,19.368886000472667,006,50,0.1,0,7,1,10,1,1,1,1,1,0
001,002,base,009,7,7,28,006,001,49.767963036912136,19.303764600821573,006,10,0.5,0,8,1,10,1,1,1,1,1,0
001,002,base,010,7,7,35,006,001,50.985058368073474,18.552135210474702,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,011,14,7,7,006,001,57.02084242264608,20.14998111985306,006,25,0.3,0,3,1,5,1,1,1,1,1,0
001,002,base,012,14,7,14,006,001,49.2722939069517,21.25858889882698,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,002,base,013,14,7,21,006,001,50.05867803297286,22.075400591242918,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,014,14,7,28,006,001,51.21929170756092,20.64641747031729,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,015,14,7,35,006,001,52.23913412756278,17.324104992669735,006,10,0.5,0,5,1,10,1,1,1,1,1,0
001,002,base,016,21,7,7,006,001,49.82423694900339,19.815850787592463,006,10,0.5,0,3,1,10,1,1,1,1,1,0
001,002,base,017,21,7,14,006,001,53.89152106967437,20.779926326449086,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,002,base,018,21,7,21,006,001,54.864015263096526,19.611223388697844,006,10,0.3,0,4,1,15,1,1,1,1,1,0
001,002,base,019,21,7,28,006,001,52.376529336295896,17.80656353517254,006,50,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,020,21,7,35,006,001,53.51859740400922,17.910096199289683,006,10,0.5,0,4,1,10,1,1,1,1,1,0
001,002,base,021,28,7,7,006,001,54.050283641857114,17.388082252236728,006,10,0.3,0,4,1,15,1,1,1,1,1,0
001,002,base,022,28,7,14,006,001,55.09144171337156,17.60275879105665,006,10,0.3,0,3,1,15,1,1,1,1,1,0
001,002,base,023,28,7,21,006,001,52.292197763391826,17.359169307712726,006,100,0.1,0,4,1,5,1,1,1,1,1,0
001,002,base,024,28,7,28,006,001,53.524380604676736,17.75618440401581,006,100,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,025,28,7,35,006,001,54.38302570615259,18.870546117755033,006,25,0.1,0,3,1,20,1,1,1,1,1,0
001,002,base,001,0,7,7,006,002,11.176847297432795,11.081408255843394,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,002,base,002,0,7,14,006,002,26.6311979984029,11.33213255656156,006,10,0.3,0,3,1,25,1,1,1,1,1,0
001,002,base,003,0,7,21,006,002,26.419013800390942,10.954191745654736,006,50,0.1,0,3,1,15,1,1,1,1,1,0
001,002,base,004,0,7,28,006,002,32.710169393413786,10.597286731864541,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,005,0,7,35,006,002,33.17056724091278,10.854711315474201,006,25,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,006,7,7,7,006,002,8.752941555090047,13.540350139156294,006,200,0.1,0,3,1,25,1,1,1,1,1,0
001,002,base,007,7,7,14,006,002,33.697578806268226,13.921492255710815,006,25,0.1,0,3,1,25,1,1,1,1,1,0
001,002,base,008,7,7,21,006,002,39.828769212932315,13.527516284813855,006,100,0.1,0,4,1,5,1,1,1,1,1,0
001,002,base,009,7,7,28,006,002,34.57211544290802,12.9028272915509,006,10,0.3,0,5,1,20,1,1,1,1,1,0
001,002,base,010,7,7,35,006,002,33.65185041622953,12.628539178104829,006,25,0.1,0,6,1,25,1,1,1,1,1,0
001,002,base,011,14,7,7,006,002,34.55793396890792,13.154389028136837,006,10,0.3,0,5,1,20,1,1,1,1,1,0
001,002,base,012,14,7,14,006,002,40.05563446328077,12.18662004694187,006,100,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,013,14,7,21,006,002,40.60232408664002,13.197233282195178,006,100,0.1,0,6,1,5,1,1,1,1,1,0
001,002,base,014,14,7,28,006,002,41.16715808337841,13.948497989908349,006,100,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,015,14,7,35,006,002,41.62732559064546,12.695269352434986,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,016,21,7,7,006,002,40.57007431597006,12.637969451544993,006,10,0.5,0,4,1,10,1,1,1,1,1,0
001,002,base,017,21,7,14,006,002,41.079180972298865,12.640604839771473,006,100,0.1,0,4,1,5,1,1,1,1,1,0
001,002,base,018,21,7,21,006,002,41.68816334424569,13.232148945919095,006,100,0.1,0,4,1,5,1,1,1,1,1,0
001,002,base,019,21,7,28,006,002,42.01223937136483,11.988440503841032,006,100,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,020,21,7,35,006,002,42.36568874721875,11.657955209838274,006,100,0.1,0,5,1,5,1,1,1,1,1,0
001,002,base,021,28,7,7,006,002,41.0632254561854,13.908507438652856,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,022,28,7,14,006,002,41.55354813931845,12.897929007533667,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,023,28,7,21,006,002,41.98178156032767,12.092338338481133,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,024,28,7,28,006,002,42.54069161400632,11.506366777439926,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,025,28,7,35,006,002,42.36795378312923,11.540865999281253,006,100,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,001,0,7,7,006,003,10.971372307331846,6.0425655661233,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,002,base,002,0,7,14,006,003,8.546488899611715,5.795194418128591,006,25,0.1,0,5,1,0,1,1,1,1,1,0
001,002,base,003,0,7,21,006,003,9.53767860130685,6.031610853196808,006,25,0.1,0,4,1,0,1,1,1,1,1,0
001,002,base,004,0,7,28,006,003,47.377798345422164,6.079754554633975,006,25,0.1,0,5,1,10,1,1,1,1,1,0
001,002,base,005,0,7,35,006,003,47.62103532980996,6.082704486610625,006,25,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,006,7,7,7,006,003,47.24126740651862,5.850536546763332,006,25,0.1,0,8,1,10,1,1,1,1,1,0
001,002,base,007,7,7,14,006,003,47.20006775845783,5.811128798364686,006,25,0.1,0,6,1,10,1,1,1,1,1,0
001,002,base,008,7,7,21,006,003,47.399934142114994,5.77151873025691,006,25,0.1,0,6,1,10,1,1,1,1,1,0
001,002,base,009,7,7,28,006,003,47.64699785597218,5.747592671188453,006,25,0.1,0,5,1,10,1,1,1,1,1,0
001,002,base,010,7,7,35,006,003,44.597700721912894,5.227922765579061,006,10,0.3,0,8,1,10,1,1,1,1,1,0
001,002,base,011,14,7,7,006,003,47.2181910270872,6.19603462469526,006,50,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,012,14,7,14,006,003,32.03231332806314,6.096348678197868,006,10,0.1,0,3,1,0,1,1,1,1,1,0
001,002,base,013,14,7,21,006,003,47.65275017470734,6.186245335419884,006,50,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,014,14,7,28,006,003,48.01346221502625,5.490418028442496,006,50,0.1,0,7,1,5,1,1,1,1,1,0
001,002,base,015,14,7,35,006,003,48.253955298101594,5.361632506374316,006,25,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,016,21,7,7,006,003,47.41878108504472,5.6813879478596165,006,50,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,017,21,7,14,006,003,47.65337588254442,5.6813879478596165,006,50,0.1,0,3,1,5,1,1,1,1,1,0
001,002,base,018,21,7,21,006,003,48.012808369750964,5.491888190748844,006,50,0.1,0,8,1,5,1,1,1,1,1,0
001,002,base,019,21,7,28,006,003,48.25250083963657,5.525828384518517,006,10,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,020,21,7,35,006,003,48.433429226885956,5.743396645422783,006,10,0.5,0,5,1,5,1,1,1,1,1,0
001,002,base,021,28,7,7,006,003,47.66234881852529,5.933890906446855,006,10,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,022,28,7,14,006,003,48.022898122190725,5.861978113967566,006,10,0.5,0,6,1,5,1,1,1,1,1,0
001,002,base,023,28,7,21,006,003,48.25989958548712,6.268676123278409,006,10,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,024,28,7,28,006,003,48.44236068452825,6.902661262129098,006,10,0.5,0,3,1,5,1,1,1,1,1,0
001,002,base,025,28,7,35,006,003,44.856482470436234,6.3044597730592065,006,10,0.3,0,7,1,10,1,1,1,1,1,0
001,002,base,001,0,7,7,006,004,43.65159709759882,6.245070193391326,006,10,0.1,0,8,1,25,1,1,1,1,1,0
001,002,base,002,0,7,14,006,004,43.86097992231384,6.0244220186533965,006,10,0.1,0,7,1,25,1,1,1,1,1,0
001,002,base,003,0,7,21,006,004,43.80619698039673,5.958471899151613,006,10,0.1,0,8,1,25,1,1,1,1,1,0
001,002,base,004,0,7,28,006,004,24.154041711935623,6.1841006433745855,006,10,0.1,0,8,1,0,1,1,1,1,1,0
001,002,base,005,0,7,35,006,004,44.09942667209335,6.306084892629714,006,10,0.1,0,8,1,25,1,1,1,1,1,0
001,002,base,006,7,7,7,006,004,25.825514486526394,7.194065896004169,006,10,0.1,0,7,1,0,1,1,1,1,1,0
001,002,base,007,7,7,14,006,004,43.75798932878308,6.382334688830049,006,10,0.1,0,8,1,25,1,1,1,1,1,0
001,002,base,008,7,7,21,006,004,24.955451217205617,6.39069894320802,006,10,0.1,0,8,1,0,1,1,1,1,1,0
001,002,base,009,7,7,28,006,004,25.30159402227846,6.68059219956648,006,10,0.1,0,6,1,0,1,1,1,1,1,0
001,002,base,010,7,7,35,006,004,25.18311662634305,8.541164454253826,006,10,0.1,0,6,1,0,1,1,1,1,1,0
001,002,base,011,14,7,7,006,004,54.33640971704345,6.84408863880171,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,012,14,7,14,006,004,25.954656260373728,6.575887238512935,006,10,0.1,0,8,1,0,1,1,1,1,1,0
001,002,base,013,14,7,21,006,004,25.722991485865304,6.431472913353549,006,10,0.1,0,8,1,0,1,1,1,1,1,0
001,002,base,014,14,7,28,006,004,54.78022233390906,6.84408863880171,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,015,14,7,35,006,004,54.89945170737271,6.84408863880171,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,016,21,7,7,006,004,54.41461786047571,6.282415936564531,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,017,21,7,14,006,004,54.524430053697394,6.282415936564531,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,018,21,7,21,006,004,54.779680080681636,6.282415936564531,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,019,21,7,28,006,004,54.89890213955021,6.282415936564531,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,020,21,7,35,006,004,54.97174564041146,6.282415936564531,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,021,28,7,7,006,004,54.52539774478128,6.064347927805073,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,022,28,7,14,006,004,54.780335029984215,6.064347927805073,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,023,28,7,21,006,004,54.899261616402754,6.064347927805073,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,024,28,7,28,006,004,54.97211036528417,6.064347927805073,006,10,0.1,0,3,1,10,1,1,1,1,1,0
001,002,base,025,28,7,35,006,004,54.6461004887717,6.064347927805073,006,10,0.1,0,3,1,10,1,1,1,1,1,0
