date_day,date_day_shift_k,y,type_model,number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,k,N,p
2021-11-23,2021-11-23,44.24467068649829,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-24,2021-11-24,41.762476839497694,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-25,2021-11-25,42.93087845370174,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-26,2021-11-26,42.79939402099699,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-27,2021-11-27,43.44204835109413,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-28,2021-11-28,42.755242626369004,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-29,2021-11-29,44.29978247657419,nn,001,000,base,003,001,006,001,003,0,7,7
2021-11-30,2021-11-30,42.876217265613384,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-01,2021-12-01,47.3499828401953,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-02,2021-12-02,47.14492401946337,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-03,2021-12-03,47.938420626148584,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-04,2021-12-04,49.52340574134141,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-05,2021-12-05,51.68009675070644,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-06,2021-12-06,52.725253095477825,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-07,2021-12-07,56.819970046170056,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-08,2021-12-08,56.98471223730594,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-09,2021-12-09,60.08911669962108,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-10,2021-12-10,63.25925178900361,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-11,2021-12-11,63.64618051629514,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-12,2021-12-12,64.06715535968543,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-13,2021-12-13,65.93985497821123,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-14,2021-12-14,61.172648118995134,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-15,2021-12-15,55.72543096132577,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-16,2021-12-16,55.86087402477861,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-17,2021-12-17,52.248665284179154,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-18,2021-12-18,49.57465844266117,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-19,2021-12-19,49.86701032370329,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-20,2021-12-20,49.62394242398441,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-21,2021-12-21,50.0165425978601,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-22,2021-12-22,56.29715543724597,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-23,2021-12-23,54.58007147628814,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-24,2021-12-24,55.0394241977483,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-25,2021-12-25,53.24386254679412,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-26,2021-12-26,50.72434823662043,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-27,2021-12-27,48.29289055615664,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-28,2021-12-28,45.18418340366334,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-29,2021-12-29,43.10181496776641,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-30,2021-12-30,45.69971356224269,nn,001,000,base,003,001,006,001,003,0,7,7
2021-12-31,2021-12-31,44.87049272395671,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-01,2022-01-01,46.695145468041304,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-02,2022-01-02,48.162937275692826,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-03,2022-01-03,50.51921056769788,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-04,2022-01-04,51.20807326491922,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-05,2022-01-05,51.99374249391258,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-06,2022-01-06,54.4730082301423,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-07,2022-01-07,52.29070080649108,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-08,2022-01-08,54.76234859861434,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-09,2022-01-09,53.95349028799683,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-10,2022-01-10,50.402387236803776,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-11,2022-01-11,51.55664759520442,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-12,2022-01-12,51.527193050645295,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-13,2022-01-13,52.89336837083101,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-14,2022-01-14,54.44273655861616,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-15,2022-01-15,55.36337250471115,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-16,2022-01-16,57.68369670975954,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-17,2022-01-17,57.735237741470335,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-18,2022-01-18,60.402881598286335,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-19,2022-01-19,61.203722700290385,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-20,2022-01-20,62.3206326270476,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-21,2022-01-21,63.33071597646922,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-22,2022-01-22,69.39787932038307,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-23,2022-01-23,69.47803333792835,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-24,2022-01-24,72.55215418562294,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-25,2022-01-25,72.61534056086093,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-26,2022-01-26,72.252882137522107,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-27,2022-01-27,74.03568161707372,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-28,2022-01-28,73.51184911727906,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-29,2022-01-29,71.31679695881904,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-30,2022-01-30,72.69492826182396,nn,001,000,base,003,001,006,001,003,0,7,7
2022-01-31,2022-01-31,73.0040590453893,nn,001,000,base,003,001,006,001,003,0,7,7
2022-02-01,2022-02-01,81.99607625510544,nn,001,000,base,003,001,006,001,003,0,7,7
