number_xy,number_combination_features,name_data_set,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,rmse_train,rmse_test,number_hyp_par_grid_lstm,nlayers,nneurons_one,nneurons_two,act_function_one,act_function_two,optimizer,learning_rate,loss_function,nepochs
001,005,base,001,0,7,7,006,001,17.73251676989305,15.013824617085701,001,1,64,0,relu,none,adam,0.002,mse,100
001,005,base,002,0,7,14,006,001,19.74457249638435,16.57772922176474,001,2,64,8,relu,relu,adam,0.001,mse,50
001,005,base,003,0,7,21,006,001,20.615856736433532,16.8503387259456,001,2,64,8,relu,relu,adam,5e-4,mse,50
001,005,base,004,0,7,28,006,001,51.21558658240513,17.57403323519825,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,005,0,7,35,006,001,50.41756229689948,17.92636926312023,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,006,7,7,7,006,001,46.51180093487012,16.034641010376614,001,1,32,0,relu,none,adam,5e-4,mse,10
001,005,base,007,7,7,14,006,001,48.82388439294217,16.625639617883206,001,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,008,7,7,21,006,001,46.22025786180544,16.94596210964661,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,009,7,7,28,006,001,49.35750947411353,17.464548826541215,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,005,base,010,7,7,35,006,001,52.541092530327695,17.944423766147203,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,011,14,7,7,006,001,49.722536009835345,16.68626194317994,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,012,14,7,14,006,001,48.769138502730264,17.368904934340467,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,013,14,7,21,006,001,54.55700416706805,18.453174902709744,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,014,14,7,28,006,001,56.074911754591184,19.419928835059267,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,015,14,7,35,006,001,53.62202315448833,18.492637264121086,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,016,21,7,7,006,001,51.93052941147339,17.64865957049113,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,017,21,7,14,006,001,50.80960368931228,18.382345097425453,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,018,21,7,21,006,001,55.4679122869579,19.001405123508608,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,019,21,7,28,006,001,58.25747913794037,20.066323508012083,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,020,21,7,35,006,001,55.5591864527524,19.906258001091576,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,005,base,021,28,7,7,006,001,51.40333202259674,18.479895868981327,001,2,16,8,relu,relu,adam,0.001,mse,10
001,005,base,022,28,7,14,006,001,52.32421563063498,18.75893357820052,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,023,28,7,21,006,001,50.04148983634087,20.861180732165433,001,2,16,32,relu,relu,adam,5e-4,mse,10
001,005,base,024,28,7,28,006,001,56.098944767427945,19.35706358921683,001,2,16,16,relu,relu,adam,5e-4,mse,10
001,005,base,025,28,7,35,006,001,56.949662419076176,20.054932612098177,001,2,32,8,relu,relu,adam,5e-4,mse,10
001,005,base,001,0,7,7,006,002,16.540195241027803,9.915697778951518,001,2,16,16,relu,relu,adam,5e-4,mse,50
001,005,base,002,0,7,14,006,002,19.59426867720527,10.963619911053838,001,2,32,32,relu,relu,adam,0.005,mse,10
001,005,base,003,0,7,21,006,002,22.23426405821725,11.81020413014206,001,2,64,32,relu,relu,adam,0.002,mse,10
001,005,base,004,0,7,28,006,002,24.940982924654687,12.804708859170972,001,2,64,32,relu,relu,adam,0.002,mse,10
001,005,base,005,0,7,35,006,002,27.876217325993807,14.424679107121204,001,2,64,32,relu,relu,adam,0.002,mse,10
001,005,base,006,7,7,7,006,002,25.069141966567386,14.52564812083052,001,2,32,32,relu,relu,adam,0.005,mse,10
001,005,base,007,7,7,14,006,002,26.46442608812814,14.839250752682066,001,2,64,32,relu,relu,adam,0.005,mse,10
001,005,base,008,7,7,21,006,002,28.3739524691519,17.00859693996837,001,2,64,8,relu,relu,adam,0.005,mse,10
001,005,base,009,7,7,28,006,002,31.578243016876154,18.972176282797015,001,2,32,32,relu,relu,adam,0.005,mse,10
001,005,base,010,7,7,35,006,002,42.93817163191279,19.39667419196745,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,011,14,7,7,006,002,31.402427285578064,18.709740179383324,001,2,16,32,relu,relu,adam,0.005,mse,10
001,005,base,012,14,7,14,006,002,33.06443312099936,21.64212834875071,001,2,16,32,relu,relu,adam,0.005,mse,10
001,005,base,013,14,7,21,006,002,34.64436901463641,22.25971419196636,001,2,64,32,relu,relu,adam,0.005,mse,10
001,005,base,014,14,7,28,006,002,40.72564297230602,23.391852501173712,001,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,015,14,7,35,006,002,42.919266973687016,20.470749088383457,001,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,016,21,7,7,006,002,44.33800689517601,19.841666696712224,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,017,21,7,14,006,002,40.61090657105633,22.881574658455285,001,2,16,8,relu,relu,adam,5e-4,mse,10
001,005,base,018,21,7,21,006,002,42.335416175031405,22.23902632339839,001,1,16,0,relu,none,adam,5e-4,mse,10
001,005,base,019,21,7,28,006,002,45.23185124231826,20.994434882072248,001,1,16,0,relu,none,adam,5e-4,mse,10
